run_id,config,round,node_id,node_type,eval_loss,eval_accuracy,max_class_fraction
run-20260923-234302-37300c,ratio-00.yaml,2,normal-5,normal,1.3603016138076782,0.26123046875,0.440185546875
run-20260923-234302-37300c,ratio-00.yaml,2,normal-6,normal,1.3603016138076782,0.26123046875,0.440185546875
run-20260923-234302-37300c,ratio-00.yaml,2,normal-7,normal,1.3603016138076782,0.26123046875,0.440185546875
run-20260923-234302-37300c,ratio-00.yaml,2,normal-8,normal,1.3603016138076782,0.26123046875,0.440185546875
run-20260923-234302-37300c,ratio-00.yaml,2,normal-9,normal,1.3603016138076782,0.26123046875,0.440185546875
run-20260923-234302-37300c,ratio-00.yaml,3,normal-0,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-1,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-2,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-3,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-4,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-5,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-6,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-7,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-8,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,3,normal-9,normal,1.3238990306854248,0.267822265625,0.45947265625
run-20260923-234302-37300c,ratio-00.yaml,4,normal-0,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-1,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-2,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-3,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-4,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-5,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-6,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-7,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-8,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,4,normal-9,normal,1.2805018424987793,0.34521484375,0.41357421875
run-20260923-234302-37300c,ratio-00.yaml,5,normal-0,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-1,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-2,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-3,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-4,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-5,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-6,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-7,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-8,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,5,normal-9,normal,1.2323427200317383,0.439208984375,0.353515625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-0,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-1,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-2,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-3,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-4,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-5,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-6,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-7,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-8,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,6,normal-9,normal,1.181546688079834,0.544189453125,0.316650390625
run-20260923-234302-37300c,ratio-00.yaml,7,normal-0,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-1,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-2,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-3,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-4,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-5,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-6,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-7,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-8,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,7,normal-9,normal,1.1297615766525269,0.65234375,0.34033203125
run-20260923-234302-37300c,ratio-00.yaml,8,normal-0,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-1,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-2,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-3,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-4,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-5,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-6,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-7,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-8,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,8,normal-9,normal,1.0783621072769165,0.717529296875,0.371337890625
run-20260923-234302-37300c,ratio-00.yaml,9,normal-0,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-1,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-2,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-3,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-4,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-5,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-6,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-7,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-8,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,9,normal-9,normal,1.0278745889663696,0.724853515625,0.362060546875
run-20260923-234302-37300c,ratio-00.yaml,10,normal-0,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-1,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-2,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-3,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-4,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-5,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-6,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-7,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-8,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,10,normal-9,normal,0.9787402153015137,0.728759765625,0.35595703125
run-20260923-234302-37300c,ratio-00.yaml,11,normal-0,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-1,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-2,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-3,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-4,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-5,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-6,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-7,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-8,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,11,normal-9,normal,0.9311062693595886,0.743408203125,0.349853515625
run-20260923-234302-37300c,ratio-00.yaml,12,normal-0,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-1,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-2,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-3,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-4,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-5,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-6,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-7,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-8,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,12,normal-9,normal,0.8850892782211304,0.755615234375,0.349609375
run-20260923-234302-37300c,ratio-00.yaml,13,normal-0,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-1,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-2,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-3,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-4,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-5,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-6,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-7,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-8,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,13,normal-9,normal,0.8404906988143921,0.7685546875,0.34423828125
run-20260923-234302-37300c,ratio-00.yaml,14,normal-0,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-1,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-2,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-3,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-4,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-5,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-6,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-7,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-8,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,14,normal-9,normal,0.7972105145454407,0.781982421875,0.3388671875
run-20260923-234302-37300c,ratio-00.yaml,15,normal-0,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-1,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-2,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-3,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-4,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-5,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-6,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-7,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-8,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,15,normal-9,normal,0.7553868889808655,0.79541015625,0.331787109375
run-20260923-234302-37300c,ratio-00.yaml,16,normal-0,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-1,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-2,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-3,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-4,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-5,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-6,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-7,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-8,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,16,normal-9,normal,0.7150830030441284,0.812744140625,0.327392578125
run-20260923-234302-37300c,ratio-00.yaml,17,normal-0,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-1,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-2,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-3,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-4,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-5,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-6,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-7,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-8,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,17,normal-9,normal,0.676498293876648,0.831787109375,0.322998046875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-0,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-1,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-2,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-3,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-4,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-5,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-6,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-7,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-8,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,18,normal-9,normal,0.6398720741271973,0.85205078125,0.3154296875
run-20260923-234302-37300c,ratio-00.yaml,19,normal-0,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-1,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-2,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-3,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-4,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-5,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-6,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-7,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-8,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,19,normal-9,normal,0.6051589250564575,0.8720703125,0.306396484375
run-20260923-234302-37300c,ratio-00.yaml,20,normal-0,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-1,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-2,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-3,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-4,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-5,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-6,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-7,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-8,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234302-37300c,ratio-00.yaml,20,normal-9,normal,0.5723215341567993,0.887939453125,0.300048828125
run-20260923-234452-ffce81,ratio-01.yaml,0,adversarial-0,adversarial,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-0,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-1,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-2,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-3,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-4,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-5,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-6,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-7,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,0,normal-8,normal,1.4023325443267822,0.245849609375,0.3984375
run-20260923-234452-ffce81,ratio-01.yaml,1,adversarial-0,adversarial,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-0,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-1,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-2,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-3,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-4,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-5,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-6,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-7,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,1,normal-8,normal,1.391065239906311,0.249267578125,0.41259765625
run-20260923-234452-ffce81,ratio-01.yaml,2,adversarial-0,adversarial,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-0,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-1,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-2,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-3,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-4,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-5,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-6,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-7,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,2,normal-8,normal,1.3697203397750854,0.25537109375,0.427978515625
run-20260923-234452-ffce81,ratio-01.yaml,3,adversarial-0,adversarial,1.34060800075531,0.26318359375,0.44873046875
run-20260923-234452-ffce81,ratio-01.yaml,3,normal-0,normal,1.34060800075531,0.26318359375,0.44873046875
run-20260923-234452-ffce81,ratio-01.yaml,3,normal-1,normal,1.34060800075531,0.26318359375,0.44873046875
run-20260923-234452-ffce81,ratio-01.yaml,3,normal-2,normal,1.34060800075531,0.26318359375,0.44873046875
run-20260923-234452-ffce81,ratio-01.yaml,3,normal-3,normal,1.34060800075531,0.26318359375,0.44873046875
run-20260923-234452-ffce81,ratio-01.yaml,3,normal-4,normal,1.34060800075531,0.26318359375,0.44873046875
run-20260923-234452-ffce81,ratio-01.yaml,3,normal-5,normal,1.34060800075531,0.26318359375,0.44873046875
run-20260923-234452-ffce81,ratio-01.yaml,3,normal-6,normal,1.34060800075531,0.26318359375,0.44873046875
run-20260923-234452-ffce81,ratio-01.yaml,3,normal-7,normal,1.34060800075531,0.26318359375,0.44873046875
